"ISSUE_SEVERITY_RANK","ISSUE_SEVERITY","PRIORITY_SCORE","PROBLEM_TITLE","CVE","CWE","PROJECT_NAME","PROJECT_URL","EXPLOIT_MATURITY","AUTOFIXABLE","FIRST_INTRODUCED","PRODUCT_NAME","ISSUE_URL","ISSUE_STATUS_INDICATOR","ISSUE_TYPE"
2,"Medium",300,"Uncontrolled Recursion","[""CVE-2019-15144""]","[""CWE-674""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-DJVULIBRE-459732","Open","Vulnerability"
2,"Medium",300,"Integer Overflow or Wraparound","[""CVE-2021-23841""]","[""CWE-190""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENSSL10-1075338","Open","Vulnerability"
2,"Medium",300,"Loop with Unreachable Exit Condition ('Infinite Loop')","[""CVE-2021-3468""]","[""CWE-835""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-AVAHI-1089438","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2020-11761""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENEXR-567689","Open","Vulnerability"
2,"Medium",300,"CVE-2019-2762","[""CVE-2019-2762""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-453171","Open","Vulnerability"
2,"Medium",300,"CVE-2020-2601","[""CVE-2020-2601""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-541743","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Write","[""CVE-2020-11764""]","[""CWE-787""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENEXR-567686","Open","Vulnerability"
2,"Medium",300,"Reachable Assertion","[""CVE-2017-13726""]","[""CWE-617""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-TIFF-405448","Open","Vulnerability"
2,"Medium",300,"CVE-2022-21294","[""CVE-2022-21294""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-2346498","Open","Vulnerability"
2,"Medium",300,"CVE-2022-21282","[""CVE-2022-21282""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-2346545","Open","Vulnerability"
2,"Medium",300,"Resource Exhaustion","[""CVE-2021-3479""]","[""CWE-400""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENEXR-1089994","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Write","[""CVE-2020-19144""]","[""CWE-787""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-TIFF-1584012","Open","Vulnerability"
2,"Medium",300,"CVE-2021-35578","[""CVE-2021-35578""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-1759976","Open","Vulnerability"
2,"Medium",300,"Insufficiently Protected Credentials","[""CVE-2022-27774""]","[""CWE-522""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-CURL-2804172","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2019-7150""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-ELFUTILS-322299","Open","Vulnerability"
2,"Medium",300,"CVE-2018-2815","[""CVE-2018-2815""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-384143","Open","Vulnerability"
2,"Medium",300,"CVE-2020-2800","[""CVE-2020-2800""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-565671","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2018-19661""]","[""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.668","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-LIBSNDFILE-316545","Open","Vulnerability"
2,"Medium",300,"Out-of-Bounds","[""CVE-2018-18520""]","[""CWE-119""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-ELFUTILS-322432","Open","Vulnerability"
2,"Medium",300,"Insufficiently Protected Credentials","[""CVE-2021-23222""]","[""CWE-522""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-POSTGRESQL96-1920107","Open","Vulnerability"
2,"Medium",300,"Improper Input Validation","[""CVE-2020-27824""]","[""CWE-20"",""CWE-125"",""CWE-120""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENJPEG2-1050135","Open","Vulnerability"
2,"Medium",300,"Integer Overflow or Wraparound","[""CVE-2021-20300""]","[""CWE-190""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENEXR-1318915","Open","Vulnerability"
2,"Medium",300,"CVE-2022-21305","[""CVE-2022-21305""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-2346495","Open","Vulnerability"
2,"Medium",300,"Use of a Broken or Risky Cryptographic Algorithm","[""CVE-2018-0737""]","[""CWE-327""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENSSL10-371884","Open","Vulnerability"
2,"Medium",300,"NULL Pointer Dereference","[""CVE-2022-0561""]","[""CWE-476""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-TIFF-2399975","Open","Vulnerability"
2,"Medium",300,"CVE-2017-10350","[""CVE-2017-10350""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-383544","Open","Vulnerability"
2,"Medium",300,"CVE-2021-35550","[""CVE-2021-35550""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-1759932","Open","Vulnerability"
2,"Medium",300,"Loop with Unreachable Exit Condition ('Infinite Loop')","[""CVE-2019-15143""]","[""CWE-835""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-DJVULIBRE-459734","Open","Vulnerability"
2,"Medium",300,"CVE-2019-2745","[""CVE-2019-2745""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-451786","Open","Vulnerability"
2,"Medium",300,"HTTP Request Smuggling","[""CVE-2022-32215""]","[""CWE-444""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.457","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-UPSTREAM-NODE-2946428","Open","Vulnerability"
2,"Medium",300,"HTTP Request Smuggling","[""CVE-2022-32214""]","[""CWE-444""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.457","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-UPSTREAM-NODE-2946723","Open","Vulnerability"
2,"Medium",300,"CVE-2018-2629","[""CVE-2018-2629""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-383995","Open","Vulnerability"
2,"Medium",300,"CVE-2019-2974","[""CVE-2019-2974""]","[]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-MARIADB101-474411","Open","Vulnerability"
2,"Medium",300,"CVE-2020-2593","[""CVE-2020-2593""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-541745","Open","Vulnerability"
2,"Medium",300,"CVE-2018-2799","[""CVE-2018-2799""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-383914","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2020-0499""]","[""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-FLAC-1051680","Open","Vulnerability"
2,"Medium",300,"Improper Certificate Validation","[""CVE-2021-44533""]","[""CWE-295""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.457","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-UPSTREAM-NODE-2332185","Open","Vulnerability"
2,"Medium",300,"CVE-2018-3180","[""CVE-2018-3180""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-384005","Open","Vulnerability"
2,"Medium",300,"Use After Free","[""CVE-2019-7317""]","[""CWE-416""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.668","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-LIBPNG16-296445","Open","Vulnerability"
2,"Medium",300,"Integer Overflow or Wraparound","[""CVE-2021-23215""]","[""CWE-190"",""CWE-400""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENEXR-1300561","Open","Vulnerability"
2,"Medium",300,"Link Following","[""CVE-2021-28153""]","[""CWE-59""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-GLIB20-1085373","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2020-27842""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENJPEG2-1051993","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2022-1623""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-TIFF-2823293","Open","Vulnerability"
2,"Medium",300,"Divide By Zero","[""CVE-2018-18521""]","[""CWE-369""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-ELFUTILS-322424","Open","Vulnerability"
2,"Medium",300,"Integer Overflow or Wraparound","[""CVE-2020-13434""]","[""CWE-190""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-SQLITE3-570321","Open","Vulnerability"
2,"Medium",300,"NULL Pointer Dereference","[""CVE-2020-1971""]","[""CWE-476""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENSSL10-1049099","Open","Vulnerability"
2,"Medium",300,"CVE-2021-35556","[""CVE-2021-35556""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-1759933","Open","Vulnerability"
2,"Medium",300,"Allocation of Resources Without Limits or Throttling","[""CVE-2022-32206""]","[""CWE-770""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-CURL-2936237","Open","Vulnerability"
2,"Medium",300,"Out-of-bounds Read","[""CVE-2020-27843""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENJPEG2-1051996","Open","Vulnerability"
2,"Medium",300,"CVE-2020-6829","[""CVE-2020-6829""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-NSS-597150","Open","Vulnerability"
2,"Medium",300,"CVE-2020-2814","[""CVE-2020-2814""]","[]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-MARIADB101-570350","Open","Vulnerability"
2,"Medium",300,"Reachable Assertion","[""CVE-2018-20217""]","[""CWE-617""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.668","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-KRB5-396226","Open","Vulnerability"
2,"Medium",300,"CVE-2018-2602","[""CVE-2018-2602""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-383626","Open","Vulnerability"
2,"Medium",300,"CVE-2021-35559","[""CVE-2021-35559""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-1759982","Open","Vulnerability"
